HbEID;DOC_TYPE;Fachbereich;Gebiet;Unternehmen;Kostenstelle;Ergebniseinheit;Konto;Unterkonto;Wirtschaftsjahr;Veroffentlichungsdatum;Veroffentlichungszeit;Wahrung;Wechselkurs;DBCR_INDICATOR;Soll;Haben;Endbetrag;Transaktionsherkunft;Wirksamkeitsdatum;Wirkungszeitraum;Buchungstext;Kontenname;Storno-Indikator;Storno-Datum;Storno-Uhrzeit;Nutzer;Erstellungsdatum;Erstellungsuhrzeit;Manuelle/automatische Buchung;Geändert von;Genehmigt von;Genehmigungsdatum;Gelöscht-Markierung;Posten-Nummer;Batch Date
8-12999505;P;1;100;1;1;1;229988;1000;2017;27.06.2017;07:30:00;EUR;1;;278110,81;0;278110,81;GL;01.06.2017;6;Vorübergehend Svs Rückstellung Mai 2005;Rückstellungen - Ausgaben;R;;00:00:00;Jjames;26.06.2017;07:30:00;Manual;;;;;401581-1;27.06.2017
3-12999605;P;1;100;1;1;1;229988;1000;2017;01.07.2017;11:45:00;EUR;1;;0;187335,92;-187335,92;GL;30.06.2017;6;Zeitarbeitsdienstleistung Rückstellung - J;Rückstellungen - Ausgaben;B;;00:00:00;Jjames;30.06.2017;11:45:00;Manual;;;;;401585-1;01.07.2017
GA12999213;P;1;100;1;1;1;229988;1000;2017;01.07.2017;11:45:00;EUR;1;;0;11654,92;-11654,92;GL;30.06.2017;6;Zinsaufwendungen, CMS Gebühren, fm Fond;Rückstellungen - Ausgaben;N;;00:00:00;Jjames;30.06.2017;11:45:00;Manual;;;;;401585-1;01.07.2017
5-12999560;P;1;100;1;1;1;229988;1000;2017;28.06.2017;11:45:00;EUR;1;;0;7312,46;-7312,46;GL;28.06.2017;6;zu AMO zwei Monate für HP für in;Rückstellungen - Ausgaben;N;;00:00:00;Tthompson;27.06.2017;11:45:00;Manual;;;;;401582-1;28.06.2017
5-12999560;P;1;100;1;1;1;229988;1000;2017;28.06.2017;11:45:00;EUR;1;;0;11770,03;-11770,03;GL;28.06.2017;6;zu AMO zwei Monate für HP für in;Rückstellungen - Ausgaben;N;;00:00:00;Tthompson;27.06.2017;11:45:00;Manual;;;;;401582-1;28.06.2017
5-12999560;P;1;100;1;1;1;229988;1000;2017;28.06.2017;11:45:00;EUR;1;;7312,46;0;7312,46;GL;28.06.2017;6;zu AMO zwei Monate für HP für in;Rückstellungen - Ausgaben;N;;00:00:00;Tthompson;27.06.2017;11:45:00;Manual;;;;;401582-1;28.06.2017
5-12999560;P;1;100;1;1;1;229988;1000;2017;28.06.2017;11:45:00;EUR;1;;11770,03;0;11770,03;GL;28.06.2017;6;zu AMO zwei Monate für HP für in;Rückstellungen - Ausgaben;N;;00:00:00;Tthompson;27.06.2017;11:45:00;Manual;;;;;401582-1;28.06.2017
5-12999560;P;1;100;1;1;1;229988;1000;2017;28.06.2017;11:45:00;EUR;1;;0;7312,46;-7312,46;GL;28.06.2017;6;zu AMO zwei Monate für HP für in;Rückstellungen - Ausgaben;N;;00:00:00;Tthompson;27.06.2017;11:45:00;Manual;;;;;401582-1;28.06.2017
5-12999560;P;1;100;1;1;1;229988;1000;2017;28.06.2017;11:45:00;EUR;1;;0;11770,03;-11770,03;GL;28.06.2017;6;zu AMO zwei Monate für HP für in;Rückstellungen - Ausgaben;N;;00:00:00;Tthompson;27.06.2017;11:45:00;Manual;;;;;401582-1;28.06.2017
5-12999560;P;1;100;1;1;1;229988;1000;2017;28.06.2017;11:45:00;EUR;1;;7312,46;0;7312,46;GL;28.06.2017;6;zu AMO zwei Monate für HP für in;Rückstellungen - Ausgaben;N;;00:00:00;Tthompson;27.06.2017;11:45:00;Manual;;;;;401582-1;28.06.2017
5-12999560;P;1;100;1;1;1;229988;1000;2017;28.06.2017;11:45:00;EUR;1;;11770,03;0;11770,03;GL;28.06.2017;6;zu AMO zwei Monate für HP für in;Rückstellungen - Ausgaben;N;;00:00:00;Tthompson;27.06.2017;11:45:00;Manual;;;;;401582-1;28.06.2017
3-12999605;P;1;100;1;1;1;229988;1000;2017;05.07.2017;11:45:00;EUR;1;;3575,99;0;3575,99;GL;30.06.2017;6;zu Umgliederung jährlich reports zu a;Rückstellungen - Ausgaben;N;;00:00:00;Tthompson;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
GA12999103;P;1;100;1;1;1;229998;1000;2017;09.06.2017;13:45:00;EUR;1;;0;72889,25;-72889,25;GL;15.06.2017;6; est. Miami OH pmt;Rückstellungen-Miami;N;;00:00:00;Hnotnew;08.06.2017;13:45:00;Manual;;;;;401563-1;09.06.2017
N012999I14;P;1;100;1;1;1;133978;1000;2017;28.06.2017;11:45:00;EUR;1;;0;1437,71;-1437,71;GL;28.06.2017;6;Umkehrung Überlieferungen für Projekte;S280UAISK9-12308T, CISCOPROD;B;;00:00:00;Jsmith;27.06.2017;11:45:00;Manual;;;;;401582-1;28.06.2017
6-12999605;P;1;100;1;1;1;101021;1000;2017;29.06.2017;11:45:00;EUR;1;;8077,96;0;8077,96;GL;29.06.2017;6;Betreiber/Transport-Service Umsatz gelagert;SBC;N;;00:00:00;Jjames;28.06.2017;11:45:00;Manual;;;;;401583-1;29.06.2017
7-32999605;P;3;100;1;1;1;120978;1000;2017;30.06.2017;11:45:00;EUR;1;;0;8077,96;-8077,96;GL;29.06.2017;6;Betreiber/Transport-Service Umsatz, 060;SBC;N;;00:00:00;Jjames;28.06.2017;11:45:00;Manual;;;;;401583-1;30.06.2017
8-32999605;P;3;100;1;1;1;120978;1000;2017;29.06.2017;11:45:00;EUR;1;;8077,96;0;8077,96;GL;29.06.2017;6;Betreiber/Transport-Service Umsatz, 0605;SBC;N;;00:00:00;Jjames;28.06.2017;11:45:00;Manual;;;;;401583-1;29.06.2017
N012999S13;P;1;100;1;1;1;252978;1000;2017;22.06.2017;11:45:00;EUR;1;;0;34541,3;-34541,3;GL;22.06.2017;6; Juli Voice MNT Umsatz;SE0007_1*01;B;;00:00:00;Tsting;21.06.2017;11:45:00;Manual;;;;;401576-1;22.06.2017
N012999S13;P;1;100;1;1;1;401668;1000;2017;22.06.2017;11:45:00;EUR;1;;34541,3;0;34541,3;GL;22.06.2017;6; Juli Voice MNT Umsatz;SE0007_1*01;B;;00:00:00;Tsting;21.06.2017;11:45:00;Manual;;;;;401576-1;22.06.2017
Y012999S13;P;1;100;1;1;1;252978;1000;2017;03.06.2017;07:45:00;EUR;1;;34541,3;0;34541,3;GL;01.06.2017;6;Rückstellung für Voice MNT Umsatz;SE0007_1*01;R;;00:00:00;Tsting;02.06.2017;07:45:00;Manual;;;;;401557-1;03.06.2017
Y012999S13;P;1;100;1;1;1;401668;1000;2017;03.06.2017;07:45:00;EUR;1;;0;34541,3;-34541,3;GL;01.06.2017;6;Rückstellung für Voice MNT Umsatz;SE0007_1*01;R;;00:00:00;Tsting;02.06.2017;07:45:00;Manual;;;;;401557-1;03.06.2017
N012999S13;P;1;100;1;1;1;252978;1000;2017;22.06.2017;11:45:00;EUR;1;;0;3081,32;-3081,32;GL;22.06.2017;6; Juli Voice MNT Umsatz;SE0015*04;B;;00:00:00;Tsting;21.06.2017;11:45:00;Manual;;;;;401576-1;22.06.2017
N012999S13;P;1;100;1;1;1;401668;1000;2017;22.06.2017;11:45:00;EUR;1;;3081,32;0;3081,32;GL;22.06.2017;6; Juli Voice MNT Umsatz;SE0015*04;B;;00:00:00;Tsting;21.06.2017;11:45:00;Manual;;;;;401576-1;22.06.2017
Y012999S13;P;1;100;1;1;1;252978;1000;2017;03.06.2017;07:45:00;EUR;1;;2709,88;0;2709,88;GL;01.06.2017;6;Rückstellung für Voice MNT Umsatz;SE0015*04;R;;00:00:00;Tsting;02.06.2017;07:45:00;Manual;;;;;401557-1;03.06.2017
Y012999S13;P;1;100;1;1;1;401668;1000;2017;03.06.2017;07:45:00;EUR;1;;0;2709,88;-2709,88;GL;01.06.2017;6;Rückstellung für Voice MNT Umsatz;SE0015*04;R;;00:00:00;Tsting;02.06.2017;07:45:00;Manual;;;;;401557-1;03.06.2017
N012999S03;P;1;100;1;1;1;501678;1000;2017;22.06.2017;11:45:00;EUR;1;;21,96;0;21,96;GL;22.06.2017;6;Vorausbezahlte Zulieferer Minderung;SE0018*03;N;;00:00:00;Tsting;21.06.2017;11:45:00;Manual;;;;;401576-1;22.06.2017
N012999S03;P;1;100;1;1;1;501678;1000;2017;22.06.2017;11:45:00;EUR;1;;37,19;0;37,19;GL;22.06.2017;6;Vorausbezahlte Zulieferer Minderung;SE2478*01;N;;00:00:00;Tsting;21.06.2017;11:45:00;Manual;;;;;401576-1;22.06.2017
N012999I32;P;1;100;1;1;1;131078;1000;2017;05.07.2017;11:45:00;EUR;1;;0;1160611,79;-1160611,79;GL;30.06.2017;6;Juni, 2005 erweiterter Ersatz;Service Stock;B;;00:00:00;Jsmith;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999I27;P;1;100;1;1;1;131078;1000;2017;01.07.2017;11:45:00;EUR;1;;0;1142,95;-1142,95;GL;30.06.2017;6;Juni, 2005 Service Lagerbuch;Service Stock;N;;00:00:00;Jsmith;30.06.2017;11:45:00;Manual;;;;;401585-1;01.07.2017
N012999I25;P;1;100;1;1;1;131078;1000;2017;01.07.2017;11:45:00;EUR;1;;0;522887,52;-522887,52;GL;30.06.2017;6;Kosten Anpassung für Posten G;Service Stock;N;;00:00:00;Jsmith;30.06.2017;11:45:00;Manual;;;;;401585-1;01.07.2017
Y012999I23;P;1;100;1;1;1;131078;1000;2017;06.06.2017;01:00:00;EUR;1;;1117817,52;0;1117817,52;GL;01.06.2017;6;Mai, 2005 erweiterter Ersatzt;Service Stock;R;;00:00:00;Jsmith;05.06.2017;01:00:00;Manual;;;;;401560-1;06.06.2017
N012999I14;P;1;100;1;1;1;131078;1000;2017;28.06.2017;11:45:00;EUR;1;;16013,36;0;16013,36;GL;28.06.2017;6;Umkehrung Überlieferungen für Projekte;Service Stock;B;;00:00:00;Jsmith;27.06.2017;11:45:00;Manual;;;;;401582-1;28.06.2017
Y012999I11;P;1;100;1;1;1;131078;1000;2017;06.06.2017;22:15:00;EUR;1;;351963,23;0;351963,23;GL;01.06.2017;6;Zurückgegebenes Material;Service Stock;R;;00:00:00;Jsmith;05.06.2017;22:15:00;Manual;;;;;401560-1;06.06.2017
7-12999605;P;1;100;1;1;1;750168;1000;2017;20.06.2017;11:45:00;EUR;1;;9747,16;0;9747,16;GL;20.06.2017;6;Umgliederung Verkauf Unterstützung zu CNG;Ausstellungen & Exponate;N;;00:00:00;Jjames;19.06.2017;11:45:00;Manual;;;;;401574-1;20.06.2017
N012999S09;P;1;100;1;1;1;720168;1000;2017;01.07.2017;11:45:00;EUR;1;;8402,05;0;8402,05;GL;30.06.2017;6;"Service WIP - intern
Juni,";SO469103;E;;00:00:00;Tsting;30.06.2017;11:45:00;Manual;;;;;401585-1;01.07.2017
N012999S08;P;1;100;1;1;1;510713;1000;2017;01.07.2017;11:45:00;EUR;1;;36195,49;0;36195,49;GL;30.06.2017;6;Service WIP - Data Wartung;SO533073;E;;00:00:00;Tsting;30.06.2017;11:45:00;Manual;;;;;401585-1;01.07.2017
Y012999S08;P;1;100;1;1;1;510713;1000;2017;02.07.2017;19:00:00;EUR;1;;0;36195,49;-36195,49;GL;30.06.2017;6;Service WIP Rückstellung - Data Mai;SO533073;R;;00:00:00;Tsting;30.06.2017;19:00:00;Manual;;;;;401585-1;02.07.2017
N012999P02;P;1;100;1;1;1;510328;1000;2017;01.07.2017;11:45:00;EUR;1;;0;4003,65;-4003,65;GL;30.06.2017;6;Juni Integration Service Serv;SO533931;N;;00:00:00;Creiest;30.06.2017;11:45:00;Manual;;;;;401585-1;01.07.2017
N012999P02;P;1;100;1;1;1;510328;1000;2017;01.07.2017;11:45:00;EUR;1;;0;5682,59;-5682,59;GL;30.06.2017;6;Juni Integration Service Serv;SO537079;N;;00:00:00;Creiest;30.06.2017;11:45:00;Manual;;;;;401585-1;01.07.2017
N012999S08;P;1;100;1;1;1;510713;1000;2017;01.07.2017;11:45:00;EUR;1;;1169,66;0;1169,66;GL;30.06.2017;6;Service WIP - Data Wartung;SO557817;E;;00:00:00;Tsting;30.06.2017;11:45:00;Manual;;;;;401585-1;01.07.2017
Y012999S08;P;1;100;1;1;1;510713;1000;2017;01.07.2017;19:00:00;EUR;1;;0;1169,66;-1169,66;GL;30.06.2017;6;Service WIP Rückstellung - Data Mai;SO557817;R;;00:00:00;Tsting;30.06.2017;19:00:00;Manual;;;;;401585-1;01.07.2017
N012999S08;P;1;100;1;1;1;510713;1000;2017;01.07.2017;11:45:00;EUR;1;;23932,34;0;23932,34;GL;30.06.2017;6;Service WIP - Data Wartung;SO561876;E;;00:00:00;Tsting;30.06.2017;11:45:00;Manual;;;;;401585-1;01.07.2017
Y012999S08;P;1;100;1;1;1;510713;1000;2017;01.07.2017;19:00:00;EUR;1;;0;23932,34;-23932,34;GL;30.06.2017;6;Service WIP Rückstellung - Data Mai;SO561876;R;;00:00:00;Tsting;30.06.2017;19:00:00;Manual;;;;;401585-1;01.07.2017
N012999S08;P;1;100;1;1;1;510713;1000;2017;01.07.2017;11:45:00;EUR;1;;4338,41;0;4338,41;GL;30.06.2017;6;Service WIP - Data Wartung;SO569953;E;;00:00:00;Tsting;30.06.2017;11:45:00;Manual;;;;;401585-1;01.07.2017
Y012999S08;P;1;100;1;1;1;510713;1000;2017;01.07.2017;19:00:00;EUR;1;;0;4338,41;-4338,41;GL;30.06.2017;6;Service WIP Rückstellung - Data Mai;SO569953;R;;00:00:00;Tsting;30.06.2017;19:00:00;Manual;;;;;401585-1;01.07.2017
N012999S09;P;1;100;1;1;1;720168;1000;2017;01.07.2017;11:45:00;EUR;1;;570,21;0;570,21;GL;30.06.2017;6;"Service WIP - intern
Juni,";SO574068;E;;00:00:00;Tsting;30.06.2017;11:45:00;Manual;;;;;401585-1;01.07.2017
Y012999S09;P;1;100;1;1;1;720168;1000;2017;01.07.2017;06:45:00;EUR;1;;0;570,21;-570,21;GL;30.06.2017;6;WIP Service Rückstellung - Intern;SO574068;R;;00:00:00;Tsting;30.06.2017;06:45:00;Manual;;;;;401585-1;01.07.2017
N012999P02;P;1;100;1;1;1;510328;1000;2017;01.07.2017;11:45:00;EUR;1;;0;56143,63;-56143,63;GL;30.06.2017;6;Juni Integration Service Serv;SO580015;N;;00:00:00;Creiest;30.06.2017;11:45:00;Manual;;;;;401585-1;01.07.2017
Y012999S08;P;1;100;1;1;1;510713;1000;2017;01.07.2017;19:00:00;EUR;1;;0;255,86;-255,86;GL;30.06.2017;6;Service WIP Rückstellung - Data Mai;SO584878;R;;00:00:00;Tsting;30.06.2017;19:00:00;Manual;;;;;401585-1;01.07.2017
N012999P02;P;1;100;1;1;1;510328;1000;2017;01.07.2017;11:45:00;EUR;1;;0;8007,29;-8007,29;GL;30.06.2017;6;Juni Integration Service Serv;SO585609;N;;00:00:00;Creiest;30.06.2017;11:45:00;Manual;;;;;401585-1;01.07.2017
Y012999S08;P;1;100;1;1;1;510713;1000;2017;01.07.2017;19:00:00;EUR;1;;0;383,79;-383,79;GL;30.06.2017;6;Service WIP Rückstellung - Data Mai;SO589354;R;;00:00:00;Tsting;30.06.2017;19:00:00;Manual;;;;;401585-1;01.07.2017
Y012999S09;P;1;100;1;1;1;799068;1000;2017;01.07.2017;06:45:00;EUR;1;;0;11066,09;-11066,09;GL;30.06.2017;6;WIP Service Rückstellung - Intern;SO592292;R;;00:00:00;Tsting;30.06.2017;06:45:00;Manual;;;;;401585-1;01.07.2017
Y012999S08;P;1;100;1;1;1;510713;1000;2017;01.07.2017;19:00:00;EUR;1;;0;170,58;-170,58;GL;30.06.2017;6;Service WIP Rückstellung - Data Mai;SO593803;R;;00:00:00;Tsting;30.06.2017;19:00:00;Manual;;;;;401585-1;01.07.2017
N012999S08;P;1;100;1;1;1;510713;1000;2017;01.07.2017;11:45:00;EUR;1;;511,73;0;511,73;GL;30.06.2017;6;Service WIP - Data Wartung;SO594071;E;;00:00:00;Tsting;30.06.2017;11:45:00;Manual;;;;;401585-1;01.07.2017
Y012999S08;P;1;100;1;1;1;510713;1000;2017;01.07.2017;19:00:00;EUR;1;;0;511,73;-511,73;GL;30.06.2017;6;Service WIP Rückstellung - Data Mai;SO594071;R;;00:00:00;Tsting;30.06.2017;19:00:00;Manual;;;;;401585-1;01.07.2017
N012999S08;P;1;100;1;1;1;510713;1000;2017;01.07.2017;11:45:00;EUR;1;;767,59;0;767,59;GL;30.06.2017;6;Service WIP - Data Wartung;SO597343;E;;00:00:00;Tsting;30.06.2017;11:45:00;Manual;;;;;401585-1;01.07.2017
Y012999S08;P;1;100;1;1;1;510713;1000;2017;01.07.2017;19:00:00;EUR;1;;0;767,59;-767,59;GL;30.06.2017;6;Service WIP Rückstellung - Data Mai;SO597343;R;;00:00:00;Tsting;30.06.2017;19:00:00;Manual;;;;;401585-1;01.07.2017
N012999S08;P;1;100;1;1;1;510713;1000;2017;01.07.2017;11:45:00;EUR;1;;1279,31;0;1279,31;GL;30.06.2017;6;Service WIP - Data Wartung;SO597354;E;;00:00:00;Tsting;30.06.2017;11:45:00;Manual;;;;;401585-1;01.07.2017
Y012999S08;P;1;100;1;1;1;510713;1000;2017;01.07.2017;19:00:00;EUR;1;;0;1279,31;-1279,31;GL;30.06.2017;6;Service WIP Rückstellung - Data Mai;SO597354;R;;00:00:00;Tsting;30.06.2017;19:00:00;Manual;;;;;401585-1;01.07.2017
N012999S08;P;1;100;1;1;1;510713;1000;2017;01.07.2017;11:45:00;EUR;1;;511,73;0;511,73;GL;30.06.2017;6;Service WIP - Data Wartung;SO600756;E;;00:00:00;Tsting;30.06.2017;11:45:00;Manual;;;;;401585-1;01.07.2017
Y012999S08;P;1;100;1;1;1;510713;1000;2017;01.07.2017;19:00:00;EUR;1;;0;511,73;-511,73;GL;30.06.2017;6;Service WIP Rückstellung - Data Mai;SO600756;R;;00:00:00;Tsting;30.06.2017;19:00:00;Manual;;;;;401585-1;01.07.2017
N012999S08;P;1;100;1;1;1;510713;1000;2017;01.07.2017;11:45:00;EUR;1;;42,64;0;42,64;GL;30.06.2017;6;Service WIP - Data Wartung;SO601663;E;;00:00:00;Tsting;30.06.2017;11:45:00;Manual;;;;;401585-1;01.07.2017
Y012999S08;P;1;100;1;1;1;510713;1000;2017;01.07.2017;19:00:00;EUR;1;;0;42,64;-42,64;GL;30.06.2017;6;Service WIP Rückstellung - Data Mai;SO601663;R;;00:00:00;Tsting;30.06.2017;19:00:00;Manual;;;;;401585-1;01.07.2017
N012999S08;P;1;100;1;1;1;510713;1000;2017;01.07.2017;11:45:00;EUR;1;;4173;0;4173;GL;30.06.2017;6;Service WIP - Data Wartung;SO601668;E;;00:00:00;Tsting;30.06.2017;11:45:00;Manual;;;;;401585-1;01.07.2017
Y012999S08;P;1;100;1;1;1;510713;1000;2017;01.07.2017;19:00:00;EUR;1;;0;4173;-4173;GL;30.06.2017;6;Service WIP Rückstellung - Data Mai;SO601668;R;;00:00:00;Tsting;30.06.2017;19:00:00;Manual;;;;;401585-1;01.07.2017
N012999S08;P;1;100;1;1;1;510713;1000;2017;01.07.2017;11:45:00;EUR;1;;426,44;0;426,44;GL;30.06.2017;6;Service WIP - Data Wartung;SO602082;E;;00:00:00;Tsting;30.06.2017;11:45:00;Manual;;;;;401585-1;01.07.2017
Y012999S08;P;1;100;1;1;1;510713;1000;2017;01.07.2017;19:00:00;EUR;1;;0;426,44;-426,44;GL;30.06.2017;6;Service WIP Rückstellung - Data Mai;SO602082;R;;00:00:00;Tsting;30.06.2017;19:00:00;Manual;;;;;401585-1;01.07.2017
N012999S08;P;1;100;1;1;1;510713;1000;2017;01.07.2017;11:45:00;EUR;1;;255,86;0;255,86;GL;30.06.2017;6;Service WIP - Data Wartung;SO602140;E;;00:00:00;Tsting;30.06.2017;11:45:00;Manual;;;;;401585-1;01.07.2017
Y012999S08;P;1;100;1;1;1;510713;1000;2017;01.07.2017;19:00:00;EUR;1;;0;255,86;-255,86;GL;30.06.2017;6;Service WIP Rückstellung - Data Mai;SO602140;R;;00:00:00;Tsting;30.06.2017;19:00:00;Manual;;;;;401585-1;01.07.2017
N012999S08;P;1;100;1;1;1;510713;1000;2017;01.07.2017;11:45:00;EUR;1;;42,64;0;42,64;GL;30.06.2017;6;Service WIP - Data Wartung;SO602312;E;;00:00:00;Tsting;30.06.2017;11:45:00;Manual;;;;;401585-1;01.07.2017
Y012999S08;P;1;100;1;1;1;510713;1000;2017;01.07.2017;19:00:00;EUR;1;;0;42,64;-42,64;GL;30.06.2017;6;Service WIP Rückstellung - Data Mai;SO602312;R;;00:00:00;Tsting;30.06.2017;19:00:00;Manual;;;;;401585-1;01.07.2017
Y012999S09;P;1;100;1;1;1;720168;1000;2017;01.07.2017;06:45:00;EUR;1;;0;2985,07;-2985,07;GL;30.06.2017;6;WIP Service Rückstellung - Intern;SO602590;R;;00:00:00;Tsting;30.06.2017;06:45:00;Manual;;;;;401585-1;01.07.2017
N012999P02;P;1;100;1;1;1;510328;1000;2017;01.07.2017;11:45:00;EUR;1;;148,62;0;148,62;GL;30.06.2017;6;Juni Integration Service Serv;SO602610;N;;00:00:00;Creiest;30.06.2017;11:45:00;Manual;;;;;401585-1;01.07.2017
Y012999S08;P;1;100;1;1;1;510713;1000;2017;01.07.2017;19:00:00;EUR;1;;0;255,86;-255,86;GL;30.06.2017;6;Service WIP Rückstellung - Data Mai;SO604210;R;;00:00:00;Tsting;30.06.2017;19:00:00;Manual;;;;;401585-1;01.07.2017
N012999S08;P;1;100;1;1;1;510713;1000;2017;01.07.2017;11:45:00;EUR;1;;213,22;0;213,22;GL;30.06.2017;6;Service WIP - Data Wartung;SO604998;E;;00:00:00;Tsting;30.06.2017;11:45:00;Manual;;;;;401585-1;01.07.2017
Y012999S08;P;1;100;1;1;1;510713;1000;2017;01.07.2017;19:00:00;EUR;1;;0;213,22;-213,22;GL;30.06.2017;6;Service WIP Rückstellung - Data Mai;SO604998;R;;00:00:00;Tsting;30.06.2017;19:00:00;Manual;;;;;401585-1;01.07.2017
Y012999S08;P;1;100;1;1;1;510713;1000;2017;01.07.2017;19:00:00;EUR;1;;0;127,93;-127,93;GL;30.06.2017;6;Service WIP Rückstellung - Data Mai;SO605680;R;;00:00:00;Tsting;30.06.2017;19:00:00;Manual;;;;;401585-1;01.07.2017
N012999S08;P;1;100;1;1;1;510713;1000;2017;01.07.2017;11:45:00;EUR;1;;170,58;0;170,58;GL;30.06.2017;6;Service WIP - Data Wartung;SO605727;E;;00:00:00;Tsting;30.06.2017;11:45:00;Manual;;;;;401585-1;01.07.2017
Y012999S08;P;1;100;1;1;1;510713;1000;2017;01.07.2017;19:00:00;EUR;1;;0;170,58;-170,58;GL;30.06.2017;6;Service WIP Rückstellung - Data Mai;SO605727;R;;00:00:00;Tsting;30.06.2017;19:00:00;Manual;;;;;401585-1;01.07.2017
N012999S08;P;1;100;1;1;1;510713;1000;2017;01.07.2017;11:45:00;EUR;1;;170,58;0;170,58;GL;30.06.2017;6;Service WIP - Data Wartung;SO606244;E;;00:00:00;Tsting;30.06.2017;11:45:00;Manual;;;;;401585-1;01.07.2017
Y012999S08;P;1;100;1;1;1;510713;1000;2017;01.07.2017;19:00:00;EUR;1;;0;170,58;-170,58;GL;30.06.2017;6;Service WIP Rückstellung - Data Mai;SO606244;R;;00:00:00;Tsting;30.06.2017;19:00:00;Manual;;;;;401585-1;01.07.2017
N012999S08;P;1;100;1;1;1;510713;1000;2017;01.07.2017;11:45:00;EUR;1;;296,07;0;296,07;GL;30.06.2017;6;Service WIP - Data Wartung;SO606347;E;;00:00:00;Tsting;30.06.2017;11:45:00;Manual;;;;;401585-1;01.07.2017
Y012999S08;P;1;100;1;1;1;510713;1000;2017;01.07.2017;19:00:00;EUR;1;;0;296,07;-296,07;GL;30.06.2017;6;Service WIP Rückstellung - Data Mai;SO606347;R;;00:00:00;Tsting;30.06.2017;19:00:00;Manual;;;;;401585-1;01.07.2017
Y012999S12;P;1;100;1;1;1;750268;1000;2017;01.07.2017;07:30:00;EUR;1;;0;2046,9;-2046,9;GL;30.06.2017;6;"Service WIP Rückstellung - Type ""Ot";SO606871;R;;00:00:00;Tsting;30.06.2017;07:30:00;Manual;;;;;401585-1;01.07.2017
N012999S08;P;1;100;1;1;1;510713;1000;2017;01.07.2017;11:45:00;EUR;1;;345,44;0;345,44;GL;30.06.2017;6;Service WIP - Data Wartung;SO607352;E;;00:00:00;Tsting;30.06.2017;11:45:00;Manual;;;;;401585-1;01.07.2017
Y012999S08;P;1;100;1;1;1;510713;1000;2017;01.07.2017;19:00:00;EUR;1;;0;345,44;-345,44;GL;30.06.2017;6;Service WIP Rückstellung - Data Mai;SO607352;R;;00:00:00;Tsting;30.06.2017;19:00:00;Manual;;;;;401585-1;01.07.2017
N012999S08;P;1;100;1;1;1;510713;1000;2017;01.07.2017;11:45:00;EUR;1;;542,87;0;542,87;GL;30.06.2017;6;Service WIP - Data Wartung;SO608528;E;;00:00:00;Tsting;30.06.2017;11:45:00;Manual;;;;;401585-1;01.07.2017
Y012999S08;P;1;100;1;1;1;510713;1000;2017;01.07.2017;19:00:00;EUR;1;;0;542,87;-542,87;GL;30.06.2017;6;Service WIP Rückstellung - Data Mai;SO608528;R;;00:00:00;Tsting;30.06.2017;19:00:00;Manual;;;;;401585-1;01.07.2017
N012999S08;P;1;100;1;1;1;510713;1000;2017;01.07.2017;11:45:00;EUR;1;;197,38;0;197,38;GL;30.06.2017;6;Service WIP - Data Wartung;SO609141;E;;00:00:00;Tsting;30.06.2017;11:45:00;Manual;;;;;401585-1;01.07.2017
Y012999S08;P;1;100;1;1;1;510713;1000;2017;01.07.2017;19:00:00;EUR;1;;0;197,38;-197,38;GL;30.06.2017;6;Service WIP Rückstellung - Data Mai;SO609141;R;;00:00:00;Tsting;30.06.2017;19:00:00;Manual;;;;;401585-1;01.07.2017
N012999S08;P;1;100;1;1;1;510713;1000;2017;01.07.2017;11:45:00;EUR;1;;170,58;0;170,58;GL;30.06.2017;6;Service WIP - Data Wartung;SO609787;E;;00:00:00;Tsting;30.06.2017;11:45:00;Manual;;;;;401585-1;01.07.2017
Y012999S08;P;1;100;1;1;1;510713;1000;2017;01.07.2017;19:00:00;EUR;1;;0;170,58;-170,58;GL;30.06.2017;6;Service WIP Rückstellung - Data Mai;SO609787;R;;00:00:00;Tsting;30.06.2017;19:00:00;Manual;;;;;401585-1;01.07.2017
N012999S08;P;1;100;1;1;1;510713;1000;2017;01.07.2017;11:45:00;EUR;1;;444,13;0;444,13;GL;30.06.2017;6;Service WIP - Data Wartung;SO609798;E;;00:00:00;Tsting;30.06.2017;11:45:00;Manual;;;;;401585-1;01.07.2017
Y012999S08;P;1;100;1;1;1;510713;1000;2017;01.07.2017;19:00:00;EUR;1;;0;444,13;-444,13;GL;30.06.2017;6;Service WIP Rückstellung - Data Mai;SO609798;R;;00:00:00;Tsting;30.06.2017;19:00:00;Manual;;;;;401585-1;01.07.2017
N012999S08;P;1;100;1;1;1;510713;1000;2017;01.07.2017;11:45:00;EUR;1;;383,79;0;383,79;GL;30.06.2017;6;Service WIP - Data Wartung;SO612506;E;;00:00:00;Tsting;30.06.2017;11:45:00;Manual;;;;;401585-1;01.07.2017
Y012999S08;P;1;100;1;1;1;510713;1000;2017;01.07.2017;19:00:00;EUR;1;;0;383,79;-383,79;GL;30.06.2017;6;Service WIP Rückstellung - Data Mai;SO612506;R;;00:00:00;Tsting;30.06.2017;19:00:00;Manual;;;;;401585-1;01.07.2017
